Estado,No cultivo,Cultivo,Tipo / Variedad,Unidad de medida,Superficie Sembrada (ha),Superficie Cosechada (ha),Superficie Siniestrada (ha),Producción,Rendimiento (udm/ha),PMR ($/udm),Valor Producción (miles de Pesos)
SINALOA,48.00,Col (repollo),Col (repollo) blanca,Tonelada,57.00,57.00,0.00,1374.90,24.12,5973.10,8212.41
SINALOA,49.00,Durazno,Durazno criollo,Tonelada,33.00,33.00,0.00,145.20,4.40,10127.20,1470.47
SINALOA,50.00,Ejote,Ejote,Tonelada,1171.78,1171.78,0.00,9853.85,8.41,7833.20,77187.13
SINALOA,51.00,Ejote,Ejote s/clasificar,Tonelada,146.50,146.50,0.00,1888.00,12.89,6327.75,11946.79
SINALOA,52.00,Ejote,Ejote,Tonelada,10.00,10.00,0.00,108.00,10.80,9436.11,1019.10
SINALOA,53.00,Elote,Elote s/clasificar,Tonelada,2048.08,2048.08,0.00,29104.32,14.21,3340.12,97211.84
SINALOA,54.00,Espárrago,Espárrago s/clasificar,Tonelada,339.00,120.00,0.00,1560.00,13.00,45000.00,70200.00
SINALOA,55.00,Espinaca,Espinaca s/clasificar,Tonelada,86.00,86.00,0.00,1120.00,13.02,5200.00,5824.00
SINALOA,56.00,Frijol,Frijol mayocoba,Tonelada,8520.00,8520.00,0.00,16395.48,1.92,19440.80,318741.18
SINALOA,57.00,Frijol,Frijol azufrado,Tonelada,59207.28,58972.16,235.12,113968.41,1.93,21057.69,2399911.03
SINALOA,58.00,Frijol,Frijol otros claros,Tonelada,282.00,72.00,210.00,40.05,0.56,21245.95,850.90
SINALOA,59.00,Gai lan (kay laan),Gai lan,Tonelada,42.00,42.00,0.00,627.50,14.94,16358.12,10264.72
SINALOA,60.00,Gai lan (kay laan),Gai lan (kay laan) s/clasificar,Tonelada,442.00,442.00,0.00,5680.00,12.85,13453.01,76413.08
SINALOA,61.00,Garbanzo grano,Garbanzo grano blanco,Tonelada,13725.42,13725.42,0.00,31568.65,2.30,19078.62,602286.41
SINALOA,62.00,Garbanzo grano,Garbanzo grano blanco,Tonelada,36654.78,36654.78,0.00,75779.52,2.07,9881.03,748779.93
SINALOA,63.00,Girasol,Girasol s/clasificar,Tonelada,33.05,33.05,0.00,72.25,2.19,8209.34,593.13
SINALOA,64.00,Guayaba,Guayaba media china,Tonelada,3.00,3.00,0.00,14.10,4.70,4720.00,66.55
SINALOA,65.00,Jamaica,Jamaica s/clasificar,Tonelada,3.00,3.00,0.00,5.70,1.90,56250.00,320.63
SINALOA,66.00,Jícama,Jícama s/clasificar,Tonelada,100.00,0.00,100.00,0.00,0.00,0.00,0.00
SINALOA,67.00,Kohlrabi,Kohlrabi s/clasificar,Tonelada,210.00,210.00,0.00,4120.00,19.62,4264.95,17571.59
SINALOA,68.00,Limón,Limón persa,Tonelada,910.20,737.90,0.00,11239.08,15.23,6831.57,76780.56
SINALOA,69.00,Limón,Limón agrio (mexicano),Tonelada,383.00,303.00,0.00,2784.31,9.19,6461.75,17991.52
SINALOA,70.00,Litchi,Litchi s/clasificar,Tonelada,258.00,223.00,0.00,870.28,3.90,16784.61,14607.31
SINALOA,71.00,Maíz grano,Maíz grano blanco,Tonelada,551132.09,550287.68,844.41,6377593.86,11.59,3650.97,23284394.48
SINALOA,72.00,Maíz grano,Maíz grano amarillo,Tonelada,6147.16,6143.16,4.00,62611.04,10.19,3661.00,229219.22
SINALOA,73.00,Mandarina,Mandarina dancy,Tonelada,1.00,0.00,0.00,0.00,0.00,0.00,0.00
SINALOA,74.00,Mandarina,Mandarina criolla,Tonelada,54.00,54.00,0.00,630.85,11.68,4533.97,2860.25
SINALOA,75.00,Mango,Mango tommy atkins,Tonelada,1466.25,1466.25,0.00,19549.15,13.33,3210.25,62757.63
SINALOA,76.00,Mango,Mango criollo,Tonelada,153.00,153.00,0.00,2142.00,14.00,2694.96,5772.60
SINALOA,77.00,Mango,Mango keitt,Tonelada,8824.65,7664.65,0.00,99121.33,12.93,3628.80,359691.63
SINALOA,78.00,Mango,Mango manila,Tonelada,1013.45,1013.45,0.00,9832.61,9.70,4591.17,45143.19
SINALOA,79.00,Mango,Mango ataulfo,Tonelada,2631.55,2581.55,0.00,34019.96,13.18,4320.26,146975.14
SINALOA,80.00,Mango,Mango haden,Tonelada,893.94,888.94,0.00,10771.31,12.12,3953.50,42584.38
SINALOA,81.00,Mango,Mango kent,Tonelada,17468.38,16132.38,0.00,211936.00,13.14,4062.73,861037.80
SINALOA,82.00,Mango,Mango keitt,Tonelada,205.00,205.00,0.00,2656.76,12.96,9317.35,24753.95
SINALOA,83.00,Mango,Mango kent,Tonelada,578.90,578.90,0.00,5917.74,10.22,4130.19,24441.36
SINALOA,84.00,Mango,Mango tommy atkins,Tonelada,166.79,166.79,0.00,1833.25,10.99,3099.39,5681.96
SINALOA,85.00,Nanche,Nanche s/clasificar,Tonelada,40.00,40.00,0.00,395.20,9.88,3899.99,1541.28
SINALOA,86.00,Naranja,Naranja agria (washington navel),Tonelada,10.00,10.00,0.00,125.00,12.50,5207.62,650.95
SINALOA,87.00,Naranja,Naranja valencia,Tonelada,1616.00,1534.00,0.00,15170.43,9.89,4454.49,67576.46
SINALOA,88.00,Nopalitos,Nopalitos s/clasificar,Tonelada,1.00,1.00,0.00,3.90,3.90,3603.81,14.05
SINALOA,89.00,Okra (angú o gombo),Okra (angú o gombo),Tonelada,4.00,4.00,0.00,39.00,9.75,4220.38,164.59
SINALOA,90.00,Papa,Papa alpha (blanca),Tonelada,12202.87,12202.87,0.00,366384.91,30.02,8480.07,3106969.48
SINALOA,91.00,Papaya,Papaya maradol,Tonelada,280.00,280.00,0.00,9531.00,34.04,5559.88,52991.19
SINALOA,92.00,Papaya,Papaya amarilla,Tonelada,23.00,23.00,0.00,711.00,30.91,12031.65,8554.50
SINALOA,93.00,Pastos y praderas,Pastos y praderas bermuda,Tonelada,2032.00,2032.00,0.00,43035.46,21.18,391.99,16869.40
SINALOA,94.00,Pastos y praderas,Pastos y praderas sudan,Tonelada,594.67,594.67,0.00,27997.46,47.08,843.53,23616.59
SINALOA,95.00,Pastos y praderas,Pastos y praderas buffel,Tonelada,22404.00,20754.00,0.00,586733.50,28.27,381.24,223687.86
SINALOA,96.00,Pastos y praderas,Pastos y praderas ever green,Tonelada,789.00,789.00,0.00,25438.00,32.24,426.04,10837.62
SINALOA,97.00,Pepino,Pepino pickle,Tonelada,185.50,185.50,0.00,11211.17,60.44,5037.47,56475.90
SINALOA,98.00,Pepino,Pepino americano chino,Tonelada,18.00,18.00,0.00,936.00,52.00,9251.60,8659.50
SINALOA,99.00,Pepino,Pepino s/clasificar,Tonelada,5.00,5.00,0.00,160.00,32.00,2200.00,352.00
SINALOA,100.00,Pepino,Pepino pickle,Tonelada,525.00,525.00,0.00,28632.54,54.54,4829.06,138268.38
SINALOA,101.00,Pepino,Pepino americano chino,Tonelada,361.87,361.87,0.00,15539.84,42.94,5032.54,78204.93
SINALOA,102.00,Pepino,Pepino pickle,Tonelada,104.00,104.00,0.00,10150.00,97.60,7153.74,72610.50
SINALOA,103.00,Pepino,Pepino americano chino,Tonelada,44.00,44.00,0.00,6100.00,138.64,8900.00,54290.00
SINALOA,104.00,Pepino,Pepino europeo,Tonelada,800.00,800.00,0.00,92129.00,115.16,8482.27,781463.20
SINALOA,105.00,Pepino,Pepino americano chino,Tonelada,272.00,272.00,0.00,24964.00,91.78,6185.88,154424.21
SINALOA,106.00,Pepino,Pepino europeo,Tonelada,431.00,431.00,0.00,41187.35,95.56,7784.81,320635.63
SINALOA,107.00,Pepino,Pepino pickle,Tonelada,34.50,34.50,0.00,2866.08,83.07,5130.62,14704.76
SINALOA,108.00,Pepino,Pepino americano chino,Tonelada,92.00,92.00,0.00,8434.00,91.67,6106.35,51500.99
SINALOA,109.00,Pepino,Pepino europeo,Tonelada,26.00,26.00,0.00,2392.00,92.00,6850.33,16385.99
SINALOA,110.00,Pepino,Pepino pickle,Tonelada,346.50,346.50,0.00,24176.22,69.77,4860.20,117501.34
SINALOA,111.00,Sandía,Sandía cambray (sangría),Tonelada,12.00,12.00,0.00,222.00,18.50,2807.45,623.25
SINALOA,112.00,Sandía,Sandía verde (jubilie),Tonelada,362.71,362.71,0.00,12513.72,34.50,2969.45,37158.83
SINALOA,113.00,Sandía,Sandía charleston (gray),Tonelada,1486.70,1301.08,185.62,29672.84,22.81,3054.48,90635.18
SINALOA,114.00,Semilla de caña de azúcar,Semilla de caña de azúcar s/clasificar,Tonelada,53.00,0.00,0.00,0.00,0.00,0.00,0.00
SINALOA,115.00,Semilla de frijol,Semilla de frijol azufrado,Tonelada,943.00,943.00,0.00,1708.90,1.81,26417.00,45144.01
SINALOA,116.00,Semilla de maíz grano,Semilla de maíz grano blanco,Tonelada,4466.29,4466.29,0.00,41872.48,9.38,15511.61,649509.48
SINALOA,117.00,Semilla de papa,Semilla de papa alpha (blanca),Tonelada,267.89,267.89,0.00,6129.32,22.88,21815.00,133711.12
SINALOA,118.00,Semilla de trigo grano,Semilla de trigo grano suave,Tonelada,884.00,884.00,0.00,5984.68,6.77,10736.00,64251.52
SINALOA,119.00,Shop suey,Shop suey s/clasificar,Tonelada,131.00,131.00,0.00,196.50,1.50,4112.52,808.11
SINALOA,120.00,Sorgo escobero,Sorgo escobero verde,Tonelada,39.50,39.50,0.00,94.80,2.40,4500.00,426.60
SINALOA,121.00,Sorgo escobero,Sorgo escobero s/clasificar,Tonelada,146.03,146.03,0.00,370.39,2.54,3075.84,1139.26
SINALOA,122.00,Sorgo forrajero en verde,Sorgo forrajero en verde s/clasificar,Tonelada,35987.78,35987.78,0.00,617766.38,17.17,500.70,309312.82
SINALOA,123.00,Sorgo grano,Sorgo grano s/clasificar,Tonelada,93448.97,93448.97,0.00,307940.28,3.30,3419.06,1052866.95
SINALOA,124.00,Soya,Soya s/clasificar,Tonelada,7964.68,7964.68,0.00,19071.60,2.39,7899.45,150655.07
SINALOA,125.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,526.00,526.00,0.00,35180.02,66.88,10510.37,369754.87
SINALOA,126.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,200.00,200.00,0.00,14087.92,70.44,12273.61,172909.58
SINALOA,127.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,6236.36,5284.73,951.63,227704.82,43.09,8978.32,2044406.28
SINALOA,128.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,1074.78,1074.78,0.00,57871.27,53.84,8820.42,510448.84
SINALOA,129.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,89.00,89.00,0.00,12654.00,142.18,10200.00,129070.80
SINALOA,130.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,195.00,195.00,0.00,20572.00,105.50,11603.25,238702.01
SINALOA,131.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,241.00,241.00,0.00,26532.00,110.09,10084.83,267570.80
SINALOA,132.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,8.00,8.00,0.00,816.00,102.00,10473.28,8546.20
SINALOA,133.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,468.50,468.50,0.00,45335.50,96.77,11484.47,520654.22
SINALOA,134.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette roma,Tonelada,232.00,232.00,0.00,30275.00,130.50,12113.72,366743.02
SINALOA,135.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,933.78,933.78,0.00,92933.96,99.52,10516.27,977318.37
SINALOA,136.00,Tomate rojo (jitomate),Tomate rojo (jitomate) cherry,Tonelada,4.00,4.00,0.00,164.00,41.00,8923.17,1463.40
SINALOA,137.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,1017.00,1017.00,0.00,108800.00,106.98,8608.52,936607.04
SINALOA,138.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,1046.00,1046.00,0.00,91303.80,87.29,9740.51,889345.25
SINALOA,139.00,Tomate rojo (jitomate),Tomate rojo (jitomate) cherry,Tonelada,5.00,5.00,0.00,205.00,41.00,7148.29,1465.40
SINALOA,140.00,Tomate verde,Tomate verde s/clasificar,Tonelada,7104.95,7016.95,88.00,160771.19,22.91,7714.02,1240191.60
SINALOA,141.00,Toronja (pomelo),Toronja (pomelo) marsh,Tonelada,20.00,20.00,0.00,362.00,18.10,7000.00,2534.00
SINALOA,142.00,Toronja (pomelo),Toronja (pomelo) criolla,Tonelada,75.00,75.00,0.00,1200.00,16.00,6984.00,8380.80
SINALOA,143.00,Trigo grano,Trigo grano suave,Tonelada,31854.86,31854.86,0.00,182157.33,5.72,3689.88,672139.01
SINALOA,144.00,Trigo grano,Trigo grano cristalino,Tonelada,3860.00,3860.00,0.00,21490.00,5.57,3783.85,81314.98
SINALOA,145.00,Zanahoria,Zanahoria nantes,Tonelada,20.00,20.00,0.00,562.40,28.12,4456.12,2506.12
SONORA,1.00,Aceituna,Aceituna negra,Tonelada,2.00,2.00,0.00,8.20,4.10,13526.82,110.92
SONORA,2.00,Aceituna,Aceituna manzanilla,Tonelada,1223.00,1223.00,0.00,11607.00,9.49,11600.00,134641.20
SONORA,3.00,Acelga,Acelga,Tonelada,30.50,30.50,0.00,637.75,20.91,3190.79,2034.92
SONORA,4.00,Acelga,Acelga s/clasificar,Tonelada,31.00,31.00,0.00,408.60,13.18,9411.31,3845.46
SONORA,5.00,Agave,Agave mezcalero,Tonelada,8.00,0.00,0.00,0.00,0.00,0.00,0.00
SONORA,6.00,Agave,Agave bacanora,Tonelada,18.00,0.00,0.00,0.00,0.00,0.00,0.00
SONORA,7.00,Aguacate,Aguacate hass,Tonelada,37.80,30.00,0.00,412.66,13.76,16684.75,6885.13
SONORA,8.00,Ajo,Ajo blanco,Tonelada,329.50,329.50,0.00,2849.90,8.65,18372.31,52359.25
SONORA,9.00,Ajo,Ajo criollo,Tonelada,1.50,1.50,0.00,9.60,6.40,25000.00,240.00
SONORA,10.00,Ajo,Ajo morado,Tonelada,287.50,287.50,0.00,2211.53,7.69,15283.39,33799.68
SONORA,11.00,Ajonjolí,Ajonjolí s/clasificar,Tonelada,1881.31,1881.31,0.00,1107.23,0.59,14325.08,15861.16
SONORA,12.00,Alfalfa,Alfalfa achicalada s/clasificar,Tonelada,27281.78,27281.78,0.00,426020.74,15.62,2815.60,1199503.73
SONORA,13.00,Algodón hueso,Algodón hueso s/clasificar,Tonelada,8463.35,8463.35,0.00,36318.89,4.29,15499.36,562919.40
SONORA,14.00,Apio,Apio,Tonelada,113.00,113.00,0.00,6765.00,59.87,6295.23,42587.25
SONORA,15.00,Apio,Apio,Tonelada,89.00,89.00,0.00,5371.15,60.35,4280.55,22991.48
SONORA,16.00,Arándano,Arándano azul (blueberry),Tonelada,12.00,12.00,0.00,50.00,4.17,37500.00,1875.00
SONORA,17.00,Avena forrajera en verde,Avena forrajera en verde s/clasificar,Tonelada,5726.05,5724.05,2.00,165407.57,28.90,687.38,113697.49
SONORA,18.00,Berenjena,Berenjena,Tonelada,57.00,57.00,0.00,1382.00,24.25,10072.49,13920.19
SONORA,19.00,Berenjena,Berenjena s/clasificar,Tonelada,22.00,22.00,0.00,293.00,13.32,7303.58,2139.95
SONORA,20.00,Betabel,Betabel,Tonelada,93.50,93.50,0.00,1402.50,15.00,6014.26,8435.00
SONORA,21.00,Betabel,Betabel s/clasificar,Tonelada,2.00,2.00,0.00,32.00,16.00,10500.00,336.00
SONORA,22.00,Brócoli,Brócoli,Tonelada,843.80,843.80,0.00,19205.00,22.76,10463.93,200959.78
SONORA,23.00,Brócoli,Brócoli s/clasificar,Tonelada,331.00,331.00,0.00,7500.40,22.66,5610.73,42082.70
SONORA,24.00,Cacahuate,Cacahuate s/clasificar,Tonelada,672.78,615.78,57.00,1087.87,1.77,25704.63,27963.30
SONORA,25.00,Calabacita,Calabacita italiana (zucchini),Tonelada,2784.00,2784.00,0.00,76257.20,27.39,6312.13,481345.73
SONORA,26.00,Calabacita,Calabacita italiana (zucchini),Tonelada,3612.54,3585.54,27.00,81000.97,22.59,6990.83,566264.24
SONORA,27.00,Calabaza,Calabaza butter (buchona),Tonelada,1044.00,1044.00,0.00,29124.00,27.90,8300.08,241731.59
SONORA,28.00,Calabaza,Calabaza kabocha,Tonelada,2022.00,2022.00,0.00,29594.05,14.64,11332.92,335386.95
SONORA,29.00,Calabaza,Calabaza spaguetti,Tonelada,470.00,470.00,0.00,12506.00,26.61,8469.81,105923.39
SONORA,30.00,Calabaza,Calabaza de castilla,Tonelada,30.00,30.00,0.00,609.00,20.30,8010.67,4878.50
SONORA,31.00,Calabaza,Calabaza kabocha,Tonelada,1019.50,858.50,161.00,15041.53,17.52,7721.37,116141.16
SONORA,32.00,Calabaza,Calabaza de castilla,Tonelada,560.00,560.00,0.00,10351.50,18.48,7415.85,76765.19
SONORA,33.00,Calabaza,Calabaza spaguetti,Tonelada,308.00,308.00,0.00,7779.61,25.26,4377.12,34052.32
SONORA,34.00,Caña de azúcar otro uso,Caña de azúcar piloncillo s/clasificar,Tonelada,11.00,11.00,0.00,756.00,68.73,3500.00,2646.00
SONORA,35.00,Cártamo,Cártamo s/clasificar,Tonelada,13397.42,13019.42,378.00,28824.86,2.21,8139.44,234618.16
SONORA,36.00,Cebada forrajera en verde,Cebada forrajera en verde s/clasificar,Tonelada,3189.00,3189.00,0.00,93824.30,29.42,653.34,61299.46
SONORA,37.00,Cebolla,Cebollín,Tonelada,896.00,896.00,0.00,16120.00,17.99,13132.58,211697.19
SONORA,38.00,Cebolla,Cebolla blanca,Tonelada,677.49,677.49,0.00,22117.65,32.65,5776.22,127756.48
SONORA,39.00,Cebolla,Cebollín s/clasificar,Tonelada,1002.94,1002.94,0.00,17350.08,17.30,13942.78,241908.31
SONORA,40.00,Cebolla,Cebolla cambray,Tonelada,29.00,29.00,0.00,359.20,12.39,10686.08,3838.44
SONORA,41.00,Chabacano,Chabacano s/clasificar,Tonelada,21.00,21.00,0.00,98.30,4.68,5709.56,561.25
SONORA,42.00,Chícharo,Chícharo s/clasificar,Tonelada,130.00,130.00,0.00,1732.55,13.33,5472.94,9482.14
SONORA,43.00,Chile verde,Chile verde anaheim,Tonelada,181.00,181.00,0.00,8498.00,46.95,9825.13,83493.97
SONORA,44.00,Chile verde,Chile verde morrón (bell pepper),Tonelada,255.00,255.00,0.00,11130.00,43.65,12745.57,141858.15
SONORA,45.00,Chile verde,Chile verde serrano,Tonelada,100.00,100.00,0.00,4785.00,47.85,13325.86,63764.24
SONORA,46.00,Chile verde,Chile verde jalapeño,Tonelada,247.00,247.00,0.00,10441.40,42.27,11586.02,120974.22
SONORA,47.00,Chile verde,Chile verde poblano,Tonelada,25.00,25.00,0.00,712.50,28.50,6215.00,4428.19
SONORA,48.00,Chile verde,Chile verde cayene,Tonelada,117.00,117.00,0.00,3149.70,26.92,3954.60,12455.79
SONORA,49.00,Chile verde,Chile verde morrón (bell pepper),Tonelada,240.00,240.00,0.00,8370.00,34.88,8975.63,75125.99
SONORA,50.00,Chile verde,Chile verde jalapeño,Tonelada,1085.00,1059.00,26.00,32335.17,30.53,7581.37,245144.96
SONORA,51.00,Chile verde,Chile verde serrano,Tonelada,291.00,283.00,8.00,8447.45,29.85,6946.23,58677.97
SONORA,52.00,Chile verde,Chile verde anaheim,Tonelada,932.65,928.65,4.00,17904.21,19.28,7158.90,128174.49
SONORA,53.00,Chile verde,Chile verde banana,Tonelada,10.00,10.00,0.00,295.00,29.50,6493.97,1915.72
SONORA,54.00,Chile verde,Chile verde morrón (bell pepper),Tonelada,100.80,100.80,0.00,12294.20,121.97,12555.83,154363.91
SONORA,55.00,Chile verde,Chile verde morrón (bell pepper),Tonelada,408.00,408.00,0.00,34388.56,84.29,11337.09,389866.07
SONORA,56.00,Chile verde,Chile verde anaheim,Tonelada,11.00,11.00,0.00,814.00,74.00,8307.76,6762.52
SONORA,57.00,Chile verde,Chile verde morrón (bell pepper),Tonelada,520.00,520.00,0.00,38800.00,74.62,8885.16,344744.39
SONORA,58.00,Cilantro,Cilantro,Tonelada,274.70,274.70,0.00,4120.50,15.00,9062.55,37342.24
SONORA,59.00,Cilantro,Cilantro s/clasificar,Tonelada,67.50,67.50,0.00,861.60,12.76,8808.84,7589.70
SONORA,60.00,Ciruela,Ciruela del país,Tonelada,6.00,6.00,0.00,75.00,12.50,9900.00,742.50
SONORA,61.00,Col (repollo),Col (repollo) blanca,Tonelada,69.47,69.47,0.00,1806.22,26.00,3289.69,5941.90
SONORA,62.00,Col (repollo),Col (repollo) blanca,Tonelada,191.00,191.00,0.00,6381.90,33.41,3547.47,22639.61
SONORA,63.00,Col de bruselas,Col de bruselas,Tonelada,60.00,60.00,0.00,766.00,12.77,9395.59,7197.02
SONORA,64.00,Col de bruselas,Col de bruselas s/clasificar,Tonelada,454.50,454.50,0.00,6560.10,14.43,12605.64,82694.29
SONORA,65.00,Coliflor,Coliflor s/clasificar,Tonelada,59.00,59.00,0.00,1135.75,19.25,7173.78,8147.62
SONORA,66.00,Dátil,Dátil s/clasificar,Tonelada,1238.00,1044.00,0.00,8776.00,8.41,56390.03,494878.89
SONORA,67.00,Durazno,Durazno arkansas,Tonelada,145.00,0.00,0.00,0.00,0.00,0.00,0.00
SONORA,68.00,Durazno,Durazno diamante,Tonelada,124.00,124.00,0.00,1350.00,10.89,7860.10,10611.13
SONORA,69.00,Durazno,Durazno criollo,Tonelada,118.71,39.71,0.00,464.60,11.70,12600.00,5853.96
SONORA,70.00,Ejote,Ejote,Tonelada,37.00,37.00,0.00,453.70,12.26,9994.38,4534.45
SONORA,71.00,Ejote,Ejote s/clasificar,Tonelada,286.00,286.00,0.00,2191.96,7.66,9699.18,21260.23
SONORA,72.00,Elote,Elote s/clasificar,Tonelada,1482.26,1482.26,0.00,15655.59,10.56,2566.42,40178.76
SONORA,73.00,Espárrago,Espárrago,Tonelada,17516.00,17251.00,0.00,162309.97,9.41,37816.85,6138052.22
SONORA,74.00,Espárrago,Espárrago s/clasificar,Tonelada,1015.80,993.00,0.00,8655.40,8.72,24780.96,214489.14
SONORA,75.00,Espárrago,Espárrago,Tonelada,184.00,184.00,0.00,2200.00,11.96,37861.77,83295.89
SONORA,76.00,Espinaca,Espinaca,Tonelada,16.00,16.00,0.00,160.00,10.00,9000.00,1440.00
SONORA,77.00,Frijol,Frijol pinto saltillo,Tonelada,1179.51,1075.51,104.00,2148.69,2.00,12398.33,26640.16
SONORA,78.00,Frijol,Frijol mayocoba,Tonelada,4628.12,4245.12,383.00,7986.34,1.88,13771.94,109987.37
SONORA,79.00,Frijol,Frijol pinto americano,Tonelada,30.00,30.00,0.00,36.00,1.20,15200.00,547.20
SONORA,80.00,Frijol,Frijol azufrado,Tonelada,1612.00,1600.00,12.00,3655.78,2.28,13482.41,49288.73
SONORA,81.00,Frijol,Frijol pinto nacional,Tonelada,992.10,969.40,22.70,1924.62,1.99,14792.45,28469.85
SONORA,82.00,Garbanzo grano,Garbanzo grano blanco,Tonelada,60.00,60.00,0.00,107.50,1.79,14867.44,1598.25
SONORA,83.00,Garbanzo grano,Garbanzo grano blanco,Tonelada,22297.10,22267.10,30.00,53540.13,2.40,12803.11,685480.25
SONORA,84.00,Girasol,Girasol s/clasificar,Tonelada,390.99,390.99,0.00,766.46,1.96,7385.41,5660.62
SONORA,85.00,Granada,Granada roja,Tonelada,20.00,5.00,0.00,96.00,19.20,13716.35,1316.77
SONORA,86.00,Haba verde,Haba verde s/clasificar,Tonelada,3.00,3.00,0.00,10.50,3.50,9000.00,94.50
SONORA,87.00,Higo,Higo negro,Tonelada,100.00,0.00,0.00,0.00,0.00,0.00,0.00
SONORA,88.00,Higo,Higo negro,Tonelada,5.00,0.00,0.00,0.00,0.00,0.00,0.00
SONORA,89.00,Higuerilla,Higuerilla s/clasificar,Tonelada,244.50,24.50,0.00,101.00,4.12,5187.52,523.94
SONORA,90.00,Lechuga,Lechuga escarola,Tonelada,24.00,24.00,0.00,384.00,16.00,6800.00,2611.20
SONORA,91.00,Lechuga,Lechuga escarola,Tonelada,5.00,5.00,0.00,100.00,20.00,6000.00,600.00
SONORA,92.00,Lechuga,Lechuga romana,Tonelada,516.00,516.00,0.00,15187.95,29.43,8036.12,122052.26
SONORA,93.00,Limón,Limón agrio (mexicano),Tonelada,35.00,35.00,0.00,980.00,28.00,6300.00,6174.00
SONORA,94.00,Limón,Limón persa,Tonelada,256.00,150.00,0.00,2235.01,14.90,4962.27,11090.73
SONORA,95.00,Limón real,Limón real s/clasificar,Tonelada,239.00,0.00,0.00,0.00,0.00,0.00,0.00
SONORA,96.00,Maíz forrajero en verde,Maíz forrajero en verde s/clasificar,Tonelada,380.70,326.70,54.00,4274.48,13.08,678.35,2899.60
SONORA,97.00,Maíz grano,Maíz grano blanco,Tonelada,63400.66,62007.86,1392.80,692412.19,11.17,3613.23,2501842.55
SONORA,98.00,Mandarina,Mandarina murcot,Tonelada,458.00,324.00,0.00,6578.17,20.30,3535.69,23258.37
SONORA,99.00,Mango,Mango keitt,Tonelada,59.28,7.00,0.00,73.50,10.50,3014.90,221.60
SONORA,100.00,Mango,Mango criollo,Tonelada,12.00,12.00,0.00,231.96,19.33,3448.34,799.88
SONORA,101.00,Mango,Mango kent,Tonelada,7.00,7.00,0.00,87.50,12.50,4000.00,350.00
SONORA,102.00,Mano de león,Mano de león s/clasificar,Manojo,3.50,3.50,0.00,7335.00,2095.71,41.43,303.90
SONORA,103.00,Manzana,Manzana golden delicious,Tonelada,207.45,164.69,0.00,2223.32,13.50,11250.00,25012.35
SONORA,104.00,Melón,Melón valenciano (honey dew),Tonelada,314.00,314.00,0.00,11047.00,35.18,5683.88,62789.88
SONORA,105.00,Melón,Melón cantaloupe,Tonelada,1924.00,1924.00,0.00,69982.40,36.37,5715.48,399982.78
SONORA,106.00,Melón,Melón cantaloupe,Tonelada,413.00,413.00,0.00,16193.00,39.21,5189.07,84026.58
SONORA,107.00,Melón,Melón valenciano (honey dew),Tonelada,682.00,679.00,3.00,26840.30,39.53,5245.00,140777.35
SONORA,108.00,Membrillo,Membrillo s/clasificar,Tonelada,13.00,13.00,0.00,218.00,16.77,13373.46,2915.41
SONORA,109.00,Naranja,Naranja valencia,Tonelada,6889.00,6339.00,0.00,175428.08,27.67,3534.30,620014.70
SONORA,110.00,Nopalitos,Nopalitos s/clasificar,Tonelada,128.00,120.50,0.00,2883.27,23.93,4050.46,11678.57
SONORA,111.00,Nuez,Nuez encarcelada (pecanera),Tonelada,80.00,80.00,0.00,128.00,1.60,57366.09,7342.86
SONORA,112.00,Nuez,Nuez encarcelada (pecanera),Tonelada,16832.23,13891.78,0.00,30933.41,2.23,84819.99,2623771.62
SONORA,113.00,Papa,Papa alpha (blanca),Tonelada,14193.07,12941.07,1252.00,469379.10,36.27,7499.91,3520299.85
SONORA,114.00,Pastos y praderas,Pastos y praderas buffel,Tonelada,1972.00,1972.00,0.00,63497.20,32.20,963.13,61156.28
SONORA,115.00,Pastos y praderas,Pastos y praderas rye grass,Tonelada,8541.62,8541.62,0.00,272446.90,31.90,758.65,206692.91
SONORA,116.00,Pastos y praderas,Pastos y praderas bermuda,Tonelada,948.00,948.00,0.00,37374.50,39.42,953.32,35629.84
SONORA,117.00,Pastos y praderas,Pastos y praderas maravilla,Tonelada,97.50,97.50,0.00,2231.00,22.88,825.69,1842.12
SONORA,118.00,Pastos y praderas,Pastos y praderas maralfalfa,Tonelada,2.00,2.00,0.00,430.00,215.00,890.70,383.00
SONORA,119.00,Pepino,Pepino pickle,Tonelada,110.00,110.00,0.00,2816.00,25.60,6227.24,17535.91
